,id,station,name,date,prcp
8879,8880,USC00517948,"PEARL CITY, HI US",2016-11-30,0.0
8880,8881,USC00517948,"PEARL CITY, HI US",2016-12-01,0.0
8881,8882,USC00517948,"PEARL CITY, HI US",2016-12-02,0.0
8882,8883,USC00517948,"PEARL CITY, HI US",2016-12-05,0.0
8883,8884,USC00517948,"PEARL CITY, HI US",2016-12-06,0.0
8884,8885,USC00517948,"PEARL CITY, HI US",2016-12-07,0.0
8885,8886,USC00517948,"PEARL CITY, HI US",2016-12-08,0.27
8886,8887,USC00517948,"PEARL CITY, HI US",2016-12-09,0.0
8887,8888,USC00517948,"PEARL CITY, HI US",2016-12-12,0.02
8888,8889,USC00517948,"PEARL CITY, HI US",2016-12-13,0.0
8889,8890,USC00517948,"PEARL CITY, HI US",2016-12-14,0.0
8890,8891,USC00517948,"PEARL CITY, HI US",2016-12-15,0.0
8891,8892,USC00517948,"PEARL CITY, HI US",2016-12-16,0.0
8892,8893,USC00517948,"PEARL CITY, HI US",2016-12-19,0.0
8893,8894,USC00517948,"PEARL CITY, HI US",2016-12-20,0.0
8894,8895,USC00517948,"PEARL CITY, HI US",2016-12-21,0.06
8895,8896,USC00517948,"PEARL CITY, HI US",2016-12-22,0.0
8896,8897,USC00517948,"PEARL CITY, HI US",2016-12-23,0.0
8897,8898,USC00517948,"PEARL CITY, HI US",2016-12-28,0.0
8898,8899,USC00517948,"PEARL CITY, HI US",2016-12-29,0.0
8899,8900,USC00517948,"PEARL CITY, HI US",2016-12-30,0.0
8900,8901,USC00517948,"PEARL CITY, HI US",2017-01-09,0.0
8901,8902,USC00517948,"PEARL CITY, HI US",2017-01-10,0.0
8902,8903,USC00517948,"PEARL CITY, HI US",2017-01-11,0.0
8903,8904,USC00517948,"PEARL CITY, HI US",2017-01-12,0.0
8904,8905,USC00517948,"PEARL CITY, HI US",2017-01-13,0.0
8905,8906,USC00517948,"PEARL CITY, HI US",2017-01-17,0.0
8906,8907,USC00517948,"PEARL CITY, HI US",2017-01-18,0.0
8907,8908,USC00517948,"PEARL CITY, HI US",2017-01-19,0.0
8908,8909,USC00517948,"PEARL CITY, HI US",2017-01-20,0.0
8909,8910,USC00517948,"PEARL CITY, HI US",2017-01-23,0.0
8910,8911,USC00517948,"PEARL CITY, HI US",2017-01-24,0.0
8911,8912,USC00517948,"PEARL CITY, HI US",2017-01-25,0.0
8912,8913,USC00517948,"PEARL CITY, HI US",2017-01-26,0.0
8913,8914,USC00517948,"PEARL CITY, HI US",2017-01-27,0.0
8914,8915,USC00517948,"PEARL CITY, HI US",2017-01-30,0.05
8915,8916,USC00517948,"PEARL CITY, HI US",2017-01-31,0.0
8916,8917,USC00517948,"PEARL CITY, HI US",2017-02-01,0.0
8917,8918,USC00517948,"PEARL CITY, HI US",2017-02-02,0.0
8918,8919,USC00517948,"PEARL CITY, HI US",2017-02-03,0.0
8919,8920,USC00517948,"PEARL CITY, HI US",2017-02-06,0.0
8920,8921,USC00517948,"PEARL CITY, HI US",2017-02-07,0.0
8921,8922,USC00517948,"PEARL CITY, HI US",2017-02-08,0.0
8922,8923,USC00517948,"PEARL CITY, HI US",2017-02-09,0.0
8923,8924,USC00517948,"PEARL CITY, HI US",2017-02-10,0.0
8924,8925,USC00517948,"PEARL CITY, HI US",2017-02-13,0.0
8925,8926,USC00517948,"PEARL CITY, HI US",2017-02-14,0.0
8926,8927,USC00517948,"PEARL CITY, HI US",2017-02-15,0.0
8927,8928,USC00517948,"PEARL CITY, HI US",2017-02-16,0.0
8928,8929,USC00517948,"PEARL CITY, HI US",2017-02-17,0.0
8929,8930,USC00517948,"PEARL CITY, HI US",2017-02-21,0.0
8930,8931,USC00517948,"PEARL CITY, HI US",2017-02-22,0.17
8931,8932,USC00517948,"PEARL CITY, HI US",2017-02-23,0.0
8932,8933,USC00517948,"PEARL CITY, HI US",2017-02-24,0.0
8933,8934,USC00517948,"PEARL CITY, HI US",2017-02-27,0.0
8934,8935,USC00517948,"PEARL CITY, HI US",2017-02-28,0.0
8935,8936,USC00517948,"PEARL CITY, HI US",2017-03-01,2.4
8936,8937,USC00517948,"PEARL CITY, HI US",2017-03-02,0.44
8937,8938,USC00517948,"PEARL CITY, HI US",2017-03-03,0.14
8938,8939,USC00517948,"PEARL CITY, HI US",2017-03-06,0.0
8939,8940,USC00517948,"PEARL CITY, HI US",2017-03-07,0.0
8940,8941,USC00517948,"PEARL CITY, HI US",2017-03-08,0.0
8941,8942,USC00517948,"PEARL CITY, HI US",2017-03-09,0.0
8942,8943,USC00517948,"PEARL CITY, HI US",2017-03-10,0.0
8943,8944,USC00517948,"PEARL CITY, HI US",2017-03-13,0.0
8944,8945,USC00517948,"PEARL CITY, HI US",2017-03-14,0.06
8945,8946,USC00517948,"PEARL CITY, HI US",2017-03-15,0.0
8946,8947,USC00517948,"PEARL CITY, HI US",2017-03-16,0.0
8947,8948,USC00517948,"PEARL CITY, HI US",2017-03-17,0.0
8948,8949,USC00517948,"PEARL CITY, HI US",2017-03-28,0.0
8949,8950,USC00517948,"PEARL CITY, HI US",2017-03-29,0.0
8950,8951,USC00517948,"PEARL CITY, HI US",2017-03-30,0.0
8951,8952,USC00517948,"PEARL CITY, HI US",2017-03-31,0.0
8952,8953,USC00517948,"PEARL CITY, HI US",2017-04-03,0.0
8953,8954,USC00517948,"PEARL CITY, HI US",2017-04-04,0.0
8954,8955,USC00517948,"PEARL CITY, HI US",2017-04-05,0.0
8955,8956,USC00517948,"PEARL CITY, HI US",2017-04-06,0.0
8956,8957,USC00517948,"PEARL CITY, HI US",2017-04-07,0.0
8957,8958,USC00517948,"PEARL CITY, HI US",2017-04-10,0.0
8958,8959,USC00517948,"PEARL CITY, HI US",2017-04-11,0.0
8959,8960,USC00517948,"PEARL CITY, HI US",2017-04-12,0.0
8960,8961,USC00517948,"PEARL CITY, HI US",2017-04-13,0.0
8961,8962,USC00517948,"PEARL CITY, HI US",2017-04-17,0.0
8962,8963,USC00517948,"PEARL CITY, HI US",2017-04-18,0.0
8963,8964,USC00517948,"PEARL CITY, HI US",2017-04-19,0.0
8964,8965,USC00517948,"PEARL CITY, HI US",2017-04-20,0.0
8965,8966,USC00517948,"PEARL CITY, HI US",2017-04-21,0.0
8966,8967,USC00517948,"PEARL CITY, HI US",2017-04-24,0.0
8967,8968,USC00517948,"PEARL CITY, HI US",2017-04-25,0.0
8968,8969,USC00517948,"PEARL CITY, HI US",2017-04-27,0.0
8969,8970,USC00517948,"PEARL CITY, HI US",2017-04-28,0.0
8970,8971,USC00517948,"PEARL CITY, HI US",2017-06-02,0.0
8971,8972,USC00517948,"PEARL CITY, HI US",2017-06-05,0.0
8972,8973,USC00517948,"PEARL CITY, HI US",2017-06-06,0.0
8973,8974,USC00517948,"PEARL CITY, HI US",2017-06-07,0.0
8974,8975,USC00517948,"PEARL CITY, HI US",2017-06-08,0.0
8975,8976,USC00517948,"PEARL CITY, HI US",2017-06-09,0.0
8976,8977,USC00517948,"PEARL CITY, HI US",2017-06-13,0.0
8977,8978,USC00517948,"PEARL CITY, HI US",2017-06-14,0.0
8978,8979,USC00517948,"PEARL CITY, HI US",2017-06-15,0.0
8979,8980,USC00517948,"PEARL CITY, HI US",2017-06-16,0.0
8980,8981,USC00517948,"PEARL CITY, HI US",2017-06-19,0.0
8981,8982,USC00517948,"PEARL CITY, HI US",2017-06-20,0.0
8982,8983,USC00517948,"PEARL CITY, HI US",2017-06-21,0.0
8983,8984,USC00517948,"PEARL CITY, HI US",2017-06-22,0.0
8984,8985,USC00517948,"PEARL CITY, HI US",2017-06-23,0.0
8985,8986,USC00517948,"PEARL CITY, HI US",2017-06-26,0.0
8986,8987,USC00517948,"PEARL CITY, HI US",2017-06-27,0.0
8987,8988,USC00517948,"PEARL CITY, HI US",2017-06-28,0.0
8988,8989,USC00517948,"PEARL CITY, HI US",2017-06-29,0.0
8989,8990,USC00517948,"PEARL CITY, HI US",2017-06-30,0.12
8990,8991,USC00517948,"PEARL CITY, HI US",2017-07-03,0.0
8991,8992,USC00517948,"PEARL CITY, HI US",2017-07-05,0.0
8992,8993,USC00517948,"PEARL CITY, HI US",2017-07-06,0.0
8993,8994,USC00517948,"PEARL CITY, HI US",2017-07-07,0.0
8994,8995,USC00517948,"PEARL CITY, HI US",2017-07-10,0.0
8995,8996,USC00517948,"PEARL CITY, HI US",2017-07-11,0.0
8996,8997,USC00517948,"PEARL CITY, HI US",2017-07-12,0.0
8997,8998,USC00517948,"PEARL CITY, HI US",2017-07-13,0.0
8998,8999,USC00517948,"PEARL CITY, HI US",2017-07-18,0.0
8999,9000,USC00517948,"PEARL CITY, HI US",2017-07-19,0.0
9000,9001,USC00517948,"PEARL CITY, HI US",2017-07-20,0.0
9001,9002,USC00517948,"PEARL CITY, HI US",2017-07-21,0.0
9002,9003,USC00517948,"PEARL CITY, HI US",2017-07-25,0.0
9003,9004,USC00517948,"PEARL CITY, HI US",2017-07-26,0.0
9004,9005,USC00517948,"PEARL CITY, HI US",2017-07-27,0.0
9005,9006,USC00517948,"PEARL CITY, HI US",2017-07-28,0.01
9006,9007,USC00517948,"PEARL CITY, HI US",2017-07-31,0.0
9007,9008,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-01,0.21
9008,9009,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-02,0.02
9009,9010,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-03,0.0
9010,9011,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-04,0.01
9011,9012,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-05,0.02
9012,9013,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-07,0.0
9013,9014,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-08,0.03
9014,9015,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-09,0.01
9015,9016,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-10,0.01
9016,9017,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-11,0.14
9017,9018,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-12,0.02
9018,9019,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-13,0.02
9019,9020,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-14,0.0
9020,9021,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-18,0.0
9021,9022,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-19,0.0
9022,9023,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-20,0.0
9023,9024,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-25,0.0
9024,9025,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-26,0.13
9025,9026,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-27,0.21
9026,9027,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-01-28,0.01
9027,9028,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-02,0.0
9028,9029,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-03,0.87
9029,9030,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-04,0.01
9030,9031,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-05,0.01
9031,9032,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-06,0.02
9032,9033,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-07,0.01
9033,9034,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-09,0.0
9034,9035,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-10,0.0
9035,9036,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-12,0.0
9036,9037,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-13,0.06
9037,9038,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-14,0.01
9038,9039,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-15,0.0
9039,9040,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-16,0.0
9040,9041,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-17,0.01
9041,9042,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-19,0.0
9042,9043,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-20,0.1
9043,9044,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-21,0.01
9044,9045,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-23,0.0
9045,9046,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-24,0.01
9046,9047,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-02-25,0.02
9047,9048,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-01,0.0
9048,9049,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-02,0.0
9049,9050,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-05,0.0
9050,9051,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-06,1.08
9051,9052,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-07,0.17
9052,9053,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-08,0.64
9053,9054,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-09,0.23
9054,9055,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-11,0.0
9055,9056,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-12,0.04
9056,9057,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-13,0.03
9057,9058,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-14,0.02
9058,9059,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-15,0.13
9059,9060,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-16,0.46
9060,9061,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-19,0.0
9061,9062,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-21,0.0
9062,9063,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-24,0.0
9063,9064,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-28,0.0
9064,9065,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-29,0.13
9065,9066,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-03-30,0.04
9066,9067,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-02,0.0
9067,9068,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-03,0.53
9068,9069,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-04,0.87
9069,9070,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-05,1.8
9070,9071,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-06,0.3
9071,9072,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-07,2.12
9072,9073,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-08,0.47
9073,9074,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-09,0.8
9074,9075,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-11,0.0
9075,9076,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-13,0.0
9076,9077,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-14,0.03
9077,9078,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-16,0.0
9078,9079,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-17,0.01
9079,9080,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-18,0.2
9080,9081,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-21,0.0
9081,9082,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-22,0.54
9082,9083,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-23,0.1
9083,9084,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-24,0.01
9084,9085,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-25,0.01
9085,9086,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-26,0.0
9086,9087,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-28,0.0
9087,9088,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-04-30,0.0
9088,9089,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-01,0.29
9089,9090,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-02,0.0
9090,9091,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-03,0.87
9091,9092,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-04,0.04
9092,9093,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-05,0.03
9093,9094,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-08,0.0
9094,9095,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-09,0.25
9095,9096,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-10,0.06
9096,9097,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-11,0.07
9097,9098,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-12,0.06
9098,9099,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-13,0.04
9099,9100,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-14,0.02
9100,9101,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-16,0.0
9101,9102,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-17,0.03
9102,9103,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-19,0.0
9103,9104,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-20,0.56
9104,9105,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-21,0.45
9105,9106,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-22,0.04
9106,9107,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-23,0.6
9107,9108,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-24,0.15
9108,9109,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-25,0.04
9109,9110,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-05-26,0.02
9110,9111,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-01,0.0
9111,9112,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-02,0.03
9112,9113,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-03,0.0
9113,9114,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-04,0.0
9114,9115,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-05,0.0
9115,9116,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-06,0.0
9116,9117,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-09,0.0
9117,9118,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-10,0.0
9118,9119,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-11,0.0
9119,9120,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-12,0.0
9120,9121,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-13,0.01
9121,9122,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-15,0.0
9122,9123,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-17,0.0
9123,9124,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-18,0.3
9124,9125,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-19,0.02
9125,9126,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-20,0.03
9126,9127,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-22,0.0
9127,9128,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-23,0.11
9128,9129,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-24,0.28
9129,9130,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-25,0.3
9130,9131,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-28,0.0
9131,9132,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-29,0.1
9132,9133,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-06-30,0.04
9133,9134,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-01,0.09
9134,9135,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-02,0.2
9135,9136,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-03,0.84
9136,9137,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-04,0.09
9137,9138,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-05,0.03
9138,9139,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-06,0.41
9139,9140,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-07,0.11
9140,9141,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-09,0.0
9141,9142,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-10,0.44
9142,9143,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-11,0.01
9143,9144,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-13,0.0
9144,9145,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-15,0.0
9145,9146,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-16,0.04
9146,9147,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-27,0.0
9147,9148,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-07-28,0.01
9148,9149,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-02,0.0
9149,9150,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-03,0.01
9150,9151,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-04,0.25
9151,9152,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-05,0.36
9152,9153,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-06,0.03
9153,9154,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-07,0.06
9154,9155,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-09,0.0
9155,9156,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-10,0.03
9156,9157,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-11,0.12
9157,9158,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-13,0.0
9158,9159,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-17,0.0
9159,9160,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-18,0.02
9160,9161,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-19,0.01
9161,9162,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-20,0.0
9162,9163,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-23,0.0
9163,9164,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-25,0.0
9164,9165,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-26,0.12
9165,9166,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-28,0.0
9166,9167,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-29,0.38
9167,9168,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-30,0.25
9168,9169,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-08-31,0.12
9169,9170,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-01,0.03
9170,9171,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-03,0.0
9171,9172,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-04,0.04
9172,9173,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-05,0.02
9173,9174,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-06,0.0
9174,9175,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-07,0.04
9175,9176,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-09,0.0
9176,9177,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-10,0.02
9177,9178,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-12,0.0
9178,9179,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-13,0.02
9179,9180,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-14,0.0
9180,9181,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-15,0.0
9181,9182,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-16,0.01
9182,9183,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-17,0.0
9183,9184,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-18,0.03
9184,9185,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-21,0.0
9185,9186,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-22,0.11
9186,9187,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-23,0.05
9187,9188,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-24,0.0
9188,9189,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-26,0.0
9189,9190,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-27,0.0
9190,9191,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-28,0.0
9191,9192,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-09-30,0.0
9192,9193,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-01,0.25
9193,9194,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-02,0.02
9194,9195,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-03,0.03
9195,9196,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-04,0.53
9196,9197,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-05,0.02
9197,9198,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-06,0.01
9198,9199,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-07,0.03
9199,9200,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-08,0.01
9200,9201,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-14,0.0
9201,9202,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-17,0.0
9202,9203,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-20,0.0
9203,9204,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-22,0.0
9204,9205,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-24,0.0
9205,9206,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-25,0.0
9206,9207,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-26,1.1
9207,9208,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-27,0.4
9208,9209,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-28,0.38
9209,9210,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-29,0.1
9210,9211,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-30,0.07
9211,9212,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-10-31,0.0
9212,9213,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-01,0.21
9213,9214,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-02,0.03
9214,9215,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-03,0.25
9215,9216,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-04,0.12
9216,9217,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-05,0.08
9217,9218,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-10,0.0
9218,9219,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-12,0.0
9219,9220,USC00518838,"UPPER WAHIAWA 874.3, HI US",2010-11-15,0.0
